109000,60.0,5,1940,1950,0.0,0,735,735,299,1034,1,5,0,1940.0,1,240,0,39
318000,93.0,8,2007,2007,254.0,0,1694,1694,0,1694,2,7,0,2007.0,3,818,168,228
145000,,4,1965,2001,0.0,648,648,960,0,960,0,3,0,1965.0,1,364,88,0
58500,45.0,3,1914,1950,0.0,203,864,864,0,864,1,5,0,1938.0,1,200,0,0
205000,85.0,7,1965,1990,176.0,454,768,1186,800,1986,2,7,3,1965.0,2,486,0,42
281000,86.0,8,2006,2006,788.0,0,1085,1120,850,1970,2,8,1,2006.0,3,753,177,74
113000,52.0,6,1945,1950,0.0,94,735,798,689,1487,1,7,1,1949.0,1,220,0,140
239686,48.0,7,2003,2003,0.0,1351,1434,1518,631,2149,1,6,1,2003.0,2,670,168,43
219210,58.0,7,2006,2006,0.0,0,879,879,984,1863,2,9,1,2006.0,3,660,100,17
224900,65.0,7,2003,2003,252.0,550,884,884,884,1768,2,8,0,2003.0,2,543,0,63
290000,82.0,7,1995,1995,290.0,565,1203,1214,1306,2520,2,9,1,1995.0,3,721,224,114
179000,60.0,6,2000,2000,16.0,0,982,1007,793,1800,2,7,1,2000.0,2,463,100,63
152000,80.0,7,1976,1976,189.0,0,1090,1370,0,1370,2,6,1,1976.0,2,479,0,0
200000,70.0,6,2003,2003,120.0,340,1682,1700,0,1700,2,7,0,2003.0,2,544,192,23
144500,,6,2004,2004,169.0,662,848,848,0,848,1,4,1,2004.0,2,420,140,0
325000,98.0,8,1994,1995,362.0,1032,1463,1500,1122,2622,2,9,2,1994.0,2,712,186,32
129000,70.0,6,1966,1966,0.0,187,814,913,0,913,1,6,0,1990.0,1,240,0,0
184750,130.0,10,2007,2008,762.0,2260,3138,3138,1538,4676,3,11,1,2007.0,3,884,208,406
250580,72.0,7,2007,2008,0.0,0,1372,1372,0,1372,2,6,0,2008.0,2,529,0,140
179540,65.0,7,2007,2007,0.0,0,728,728,728,1456,2,8,1,2007.0,2,400,100,24
250000,86.0,7,1936,1987,0.0,223,1017,1020,1037,2057,1,6,1,1936.0,1,180,0,0
153337,64.0,5,1979,1979,275.0,1086,1086,1224,0,1224,0,6,2,1979.0,2,528,120,0
201800,,7,1965,1988,288.0,454,864,902,918,1820,1,8,2,1965.0,2,492,60,84
191000,79.0,6,1922,1994,0.0,0,588,1423,748,2555,2,11,1,1993.0,2,672,431,0
160000,313.0,10,2008,2008,796.0,5644,6110,4692,950,5642,2,12,3,2008.0,2,1418,214,292
113000,21.0,6,1973,1973,285.0,356,672,672,546,1218,1,7,0,1973.0,1,264,144,28
147000,73.0,6,1992,1992,0.0,747,936,996,0,996,1,5,0,1992.0,2,564,120,0
132000,50.0,6,1948,2002,0.0,680,972,972,0,972,1,5,1,1948.0,1,240,0,0
98600,85.0,5,1961,1961,203.0,600,1235,1235,0,1235,1,6,0,1961.0,2,480,0,0
86000,60.0,5,1920,1950,0.0,0,691,691,0,691,1,4,0,1920.0,1,216,0,20
135500,59.0,5,1955,1955,0.0,0,816,872,521,1393,1,8,0,1955.0,1,300,121,0
370878,85.0,9,2009,2009,162.0,1121,1766,1766,0,1766,2,7,1,2009.0,3,478,195,130
164500,40.0,6,2009,2009,76.0,0,612,612,612,1224,2,4,0,2009.0,2,528,0,234
76500,55.0,3,1940,1966,0.0,0,728,1306,0,1306,1,6,0,,0,0,263,0
284000,85.0,7,2003,2004,292.0,866,998,1006,1040,2046,2,8,1,2003.0,3,871,320,62
109900,40.0,4,1916,1990,0.0,197,1196,1196,0,1196,1,5,0,1957.0,2,440,0,0
64500,60.0,4,1927,2007,0.0,0,656,968,0,968,2,5,0,1928.0,1,216,0,0
239000,122.0,9,2007,2007,0.0,0,1800,1800,0,1800,2,7,0,2007.0,2,702,288,136
171900,35.0,7,2006,2007,0.0,0,625,625,625,1250,2,5,0,2006.0,2,625,0,54
80000,21.0,4,1970,1970,0.0,509,630,630,0,630,1,3,0,1970.0,1,286,0,0
117000,59.0,6,1910,2003,0.0,0,485,1001,634,1635,1,5,0,1950.0,1,255,394,0
136000,60.0,6,1916,1950,0.0,168,714,1664,862,2526,2,10,1,1916.0,1,216,88,15
112000,,4,1956,1956,0.0,0,672,960,0,960,1,5,0,1956.0,1,288,64,0
475000,90.0,10,1892,1993,0.0,0,1107,1518,1518,3608,2,12,2,1993.0,3,840,0,260
214000,70.0,7,2004,2004,168.0,2,1517,1535,0,1535,2,7,0,2004.0,2,532,0,0
385000,114.0,10,2007,2008,816.0,1636,2078,2084,0,2084,2,7,1,2007.0,3,1220,188,45
325000,108.0,9,2006,2007,300.0,1572,1652,1652,0,1652,2,6,2,2006.0,2,840,404,102
195000,,6,1976,1976,298.0,156,848,1118,912,2030,2,8,1,1976.0,2,551,0,224
192000,43.0,8,2004,2005,16.0,24,1256,1269,0,1269,2,6,1,2004.0,2,430,146,20
197500,,5,1976,1976,44.0,381,780,1088,780,1868,2,9,1,1976.0,2,484,448,96
275000,,8,1985,1985,0.0,1148,1742,1742,0,1742,2,5,1,1985.0,2,564,114,28
129000,60.0,4,1970,1970,160.0,789,960,960,0,960,1,6,0,1970.0,2,576,0,288
110500,40.0,5,1945,1997,0.0,329,686,866,0,866,1,4,0,,0,0,58,42
315000,129.0,9,2004,2005,66.0,1447,1980,1980,0,1980,2,8,1,2004.0,3,770,194,45
124000,71.0,5,1963,1963,0.0,25,1144,1144,0,1144,1,6,0,1962.0,1,336,0,88
203000,68.0,7,2005,2007,80.0,925,1274,1274,0,1274,2,6,0,2005.0,2,508,264,98
125000,24.0,5,1970,1970,312.0,765,765,765,600,1365,1,7,0,1970.0,2,440,0,36
195000,68.0,7,2002,2002,95.0,0,831,831,829,1660,2,7,0,2002.0,2,493,144,68
232000,48.0,8,2003,2003,171.0,370,1657,1668,0,1668,2,8,1,2003.0,2,502,0,262
192000,70.0,7,2002,2002,100.0,0,1459,1459,0,1459,2,6,1,2002.0,2,527,192,39
200000,79.0,6,1997,1997,0.0,462,616,616,1072,1688,2,8,0,1997.0,2,603,403,114
179900,85.0,8,2007,2007,0.0,0,1234,1234,0,1234,2,7,0,2007.0,2,484,0,30
118500,61.0,4,1961,1961,192.0,903,1029,1029,0,1029,1,5,0,1961.0,1,261,64,0
174500,75.0,7,1941,1950,0.0,275,704,860,704,1564,1,7,1,1941.0,1,234,0,0
213000,75.0,7,2000,2001,171.0,0,1630,1630,0,1630,2,6,1,2000.0,2,451,74,234
239000,86.0,6,1918,1950,0.0,1128,1370,1370,1254,2624,2,10,1,1918.0,3,864,0,0
158000,,6,1972,1972,333.0,0,689,1378,741,2119,2,7,1,1972.0,2,583,0,104
239799,73.0,7,2006,2006,0.0,464,1391,1391,571,1962,2,7,0,2006.0,3,868,0,90
137900,89.0,5,1951,1951,44.0,756,2136,2136,0,2136,2,7,0,1951.0,2,528,0,30
114500,52.0,6,1934,1950,0.0,0,816,816,0,1176,1,6,1,1985.0,2,528,112,0
120000,70.0,5,1958,1985,0.0,111,912,912,0,912,1,5,0,1958.0,1,297,12,285
225000,76.0,8,2007,2007,140.0,0,1496,1496,0,1496,2,7,0,2007.0,2,474,168,130
129000,85.0,4,1961,1961,0.0,932,1040,1120,0,1120,1,5,0,1961.0,2,544,168,0
98300,60.0,5,1950,1950,0.0,0,0,1048,0,1048,1,7,0,1950.0,2,420,0,27
158000,63.0,6,2004,2004,0.0,941,1158,1158,0,1158,1,5,0,2006.0,2,576,0,50
264561,53.0,8,2006,2006,0.0,1154,1520,1567,0,1567,2,7,1,2006.0,3,648,312,0
163000,60.0,6,1905,2000,0.0,0,482,1221,691,1912,2,7,1,2003.0,2,672,0,25
216000,,7,2000,2000,0.0,533,814,814,860,1674,2,7,0,2000.0,2,663,0,96
143000,,6,2004,2004,169.0,662,848,848,0,848,1,3,0,2004.0,2,420,160,0
195400,64.0,7,2007,2007,108.0,664,1208,1208,0,1208,2,6,0,2007.0,2,628,105,54
139000,80.0,5,1963,1963,0.0,651,1121,1121,0,1121,1,5,0,1963.0,2,480,0,80
106500,,5,1959,1959,0.0,0,0,882,0,882,1,5,0,1959.0,1,294,0,0
127000,50.0,5,1924,1950,0.0,218,1026,1026,665,1691,2,6,1,1924.0,1,308,0,0
188000,,6,1995,1996,0.0,219,773,773,885,1658,2,8,1,1995.0,2,431,224,84
167000,75.0,5,1964,1999,0.0,637,1486,1486,0,1486,1,7,0,1968.0,2,480,0,0
112000,50.0,6,1924,1950,0.0,617,617,865,445,1310,2,6,0,1924.0,1,398,0,0
386250,103.0,10,2003,2003,922.0,56,2392,2392,0,2392,2,8,1,2003.0,3,968,248,105
437154,56.0,9,2005,2006,870.0,1410,1848,1848,880,2728,2,10,2,2006.0,3,706,0,0
118964,64.0,5,1979,1979,0.0,0,0,1535,0,1535,2,8,0,1979.0,2,410,0,0
140000,60.0,6,1940,2000,0.0,388,940,1192,403,1595,1,6,2,1940.0,1,240,0,0
125500,60.0,4,1910,1950,0.0,0,622,741,622,1363,1,6,0,1966.0,2,528,0,0
215200,72.0,7,2009,2009,0.0,24,756,764,783,1547,2,7,0,2009.0,2,614,169,45
194000,74.0,7,2006,2006,0.0,0,1240,1240,0,1240,2,5,0,2006.0,3,826,140,93
161000,60.0,7,1928,2005,0.0,141,689,689,689,1378,2,7,1,1928.0,2,360,0,0
755000,104.0,10,1994,1995,1170.0,1455,2444,2444,1872,4316,3,10,2,1994.0,3,832,382,50
138500,70.0,5,1968,1968,168.0,1016,1052,1052,0,1052,1,5,0,1968.0,1,288,356,0
170000,,8,1986,1986,0.0,0,1074,1088,0,1088,1,5,0,1987.0,2,461,0,74
144000,98.0,5,1920,1950,0.0,645,915,1167,0,1167,1,6,1,1972.0,2,495,0,0
181000,48.0,6,1979,1998,0.0,0,1362,1586,0,1586,2,7,1,1979.0,2,435,192,0
106000,21.0,6,1970,1970,127.0,321,483,483,504,987,1,5,0,1987.0,1,280,0,0
100000,65.0,5,1967,1967,60.0,432,892,892,0,892,1,5,0,1967.0,1,288,0,0
118000,75.0,5,1954,1954,0.0,812,936,1128,0,1128,1,5,0,1954.0,1,286,0,0
262500,,7,1968,2003,0.0,297,1568,2156,0,2156,2,9,1,1968.0,2,508,0,80
310000,,8,1993,1993,0.0,1012,1338,1352,1168,2520,2,10,1,1993.0,3,796,209,55
98000,67.0,5,1925,1950,0.0,468,864,864,0,864,1,5,0,,0,0,0,0
165000,55.0,6,1923,1996,0.0,0,602,900,602,1502,1,7,2,1923.0,1,180,96,0
220000,,8,2001,2002,136.0,1005,1267,1296,0,1296,2,6,0,2001.0,2,471,192,25
158000,80.0,6,1969,1969,143.0,371,663,663,689,1352,1,7,0,1969.0,1,299,379,36
115000,,6,1926,2004,0.0,468,818,818,406,1224,1,5,0,1926.0,1,210,0,0
143250,,6,1971,1971,0.0,282,981,981,0,981,1,5,0,1979.0,2,576,0,312
135000,60.0,4,1949,1950,0.0,0,720,720,472,1192,1,6,0,,0,0,0,0
280000,109.0,7,2006,2006,350.0,0,1063,1071,1101,2172,2,9,1,2006.0,3,947,192,62
133000,51.0,4,1935,1995,0.0,0,884,989,584,1573,1,6,0,1935.0,1,240,0,0
82500,85.0,7,1977,1977,209.0,822,1386,1411,0,1411,2,6,1,1977.0,2,544,192,0
287000,,8,1976,1976,0.0,1165,1565,2898,0,2898,2,10,1,1976.0,2,665,0,72
123000,79.0,5,1953,1953,0.0,428,608,1319,0,1319,1,5,0,1953.0,1,270,66,0
174000,122.0,6,2005,2005,0.0,0,684,684,876,1560,2,6,1,2005.0,2,400,100,38
153500,78.0,5,1975,1975,0.0,788,1056,1074,0,1074,1,6,0,1975.0,2,495,0,88
269790,92.0,7,1996,1997,0.0,862,1117,1127,886,2013,2,8,1,1997.0,2,455,180,130
237000,44.0,7,2003,2003,223.0,483,941,941,888,1829,2,7,1,2003.0,2,613,192,39
135000,65.0,5,1961,1994,0.0,465,912,1236,0,1236,1,6,1,1961.0,1,288,0,0
212000,43.0,7,1996,1996,0.0,385,799,827,834,1661,2,6,1,1996.0,2,550,158,61
141000,69.0,5,1957,1957,0.0,895,1092,1092,0,1092,1,6,1,1957.0,1,299,268,0
106250,60.0,4,1900,2000,0.0,0,0,694,600,1294,2,7,0,,0,0,220,114
315000,70.0,8,1932,1994,0.0,297,853,1549,1178,2727,2,10,2,1932.0,2,440,0,74
142000,80.0,6,1959,1959,243.0,0,1252,1252,0,1252,1,7,0,1960.0,2,528,0,39
127500,70.0,6,1959,1959,0.0,612,864,864,0,864,1,5,0,2008.0,1,300,0,0
139400,80.0,5,1954,2005,0.0,480,1056,1056,0,1056,1,6,0,1954.0,1,260,390,0
130000,24.0,6,2004,2006,50.0,0,970,970,739,1709,2,7,0,2004.0,2,380,0,40
169000,57.0,6,1997,1997,0.0,0,916,916,684,1600,2,7,1,1997.0,2,460,100,38
224500,83.0,7,2009,2009,0.0,0,846,846,846,1692,2,6,0,2009.0,2,650,208,114
301500,91.0,8,1994,1994,554.0,1314,1986,1987,0,1987,2,7,1,1994.0,2,691,262,36
181000,,6,1999,1999,0.0,0,841,892,783,1675,2,7,1,1999.0,2,502,0,103
212900,84.0,7,2005,2006,196.0,24,1552,1552,0,1552,2,7,0,2005.0,3,782,144,20
239900,72.0,8,2005,2005,0.0,0,893,901,900,1801,2,8,1,2005.0,3,800,0,116
125000,72.0,6,1976,1976,255.0,631,1041,1125,0,1125,1,6,1,1977.0,1,352,296,0
146000,34.0,7,2007,2007,0.0,0,689,703,689,1392,2,5,0,2007.0,2,540,0,102
187500,,6,1966,2007,157.0,568,832,976,1111,2087,2,9,0,1966.0,2,444,133,168
135000,,4,1956,1956,0.0,1059,1134,1229,0,1229,1,6,0,1956.0,1,284,0,0
187100,67.0,7,2001,2002,0.0,0,1413,1430,0,1430,2,6,0,2001.0,2,605,0,33
143000,50.0,6,1980,1980,0.0,543,923,923,0,923,2,5,1,1980.0,1,264,80,0
135000,,5,1955,1955,151.0,902,1098,1098,0,1098,1,6,0,1955.0,1,260,0,0
135900,55.0,5,1912,2000,0.0,210,780,936,780,1716,2,9,0,,0,0,0,184
293077,71.0,8,2007,2008,338.0,1513,1638,1646,0,1646,2,7,1,2008.0,3,800,192,44
210000,70.0,6,1923,1950,0.0,300,1065,915,720,1635,1,6,1,1950.0,2,440,0,38
280000,62.0,7,1975,1975,0.0,655,1533,1533,0,1533,2,5,2,1975.0,2,576,200,54
164500,96.0,5,1966,1966,97.0,328,1164,1320,0,1320,1,6,2,1966.0,2,564,160,68
191000,43.0,7,2005,2006,14.0,16,1346,1504,0,1504,2,7,1,2005.0,2,437,156,20
438780,66.0,10,2006,2006,1031.0,0,1410,1426,1519,2945,3,10,1,2006.0,3,641,192,0
134900,,5,1982,1982,0.0,685,858,858,0,858,1,5,0,1983.0,2,576,120,0
255000,90.0,8,2002,2002,210.0,932,1065,1091,898,1989,2,7,1,2002.0,2,586,199,60
333168,108.0,9,1999,1999,165.0,0,1393,1422,1177,2599,2,10,1,1999.0,3,779,668,30
138500,65.0,5,1965,2009,0.0,553,894,894,0,894,1,5,1,1973.0,1,336,416,144
224000,44.0,7,2009,2010,128.0,733,1358,1358,0,1358,2,6,1,2010.0,2,484,192,35
290000,92.0,8,1999,2007,348.0,524,1152,1164,1106,2270,2,9,1,1999.0,3,671,132,57
240000,50.0,7,2006,2006,27.0,0,1670,1670,0,1670,2,7,1,2006.0,3,690,144,60
139000,94.0,6,1971,1971,0.0,0,912,912,912,1824,2,8,0,,0,0,128,0
139000,80.0,6,1958,1988,183.0,620,1240,1632,0,1632,2,6,1,1958.0,1,338,289,0
227000,85.0,8,2006,2006,410.0,0,1588,1588,0,1588,2,7,1,2006.0,3,825,144,45
88000,,4,1971,1971,0.0,614,858,858,0,858,1,5,0,,0,0,0,0
161500,,4,1957,1989,0.0,0,1104,1104,684,1788,1,8,2,1957.0,1,304,120,0
120000,60.0,5,1957,2006,98.0,0,0,1340,0,1340,1,7,1,1957.0,1,252,116,0
165400,60.0,7,2003,2004,92.0,0,746,760,896,1656,2,7,1,2003.0,2,397,178,128
173500,64.0,6,2005,2005,0.0,193,738,738,738,1476,2,7,0,2005.0,2,540,100,35
52500,153.0,4,1941,1950,0.0,0,693,693,0,693,1,4,0,,0,0,0,20
246578,53.0,7,2006,2006,45.0,1070,1356,1500,0,1500,2,6,1,2006.0,3,648,161,20
82500,50.0,4,1940,1950,0.0,280,420,708,0,708,1,5,0,,0,0,164,0
88000,21.0,6,1971,1971,381.0,0,525,525,567,1092,1,6,0,1971.0,1,264,0,0
202500,48.0,7,2005,2006,94.0,0,1368,1368,0,1368,2,6,1,2005.0,2,474,132,35
242000,96.0,7,1967,2007,300.0,0,710,1898,1080,2978,2,11,1,1961.0,2,564,240,0
147500,75.0,5,1965,1965,0.0,830,1256,1256,0,1256,1,6,0,1965.0,1,276,736,68
165600,,6,1993,1994,112.0,518,697,697,804,1501,2,6,1,1993.0,2,420,190,63
211000,,6,1998,1998,0.0,706,794,882,914,1796,2,7,0,1998.0,2,546,0,36
115000,,5,1936,1950,0.0,0,896,896,448,1344,1,7,0,1936.0,1,240,200,114
213000,75.0,7,1993,1993,137.0,513,740,1006,769,1775,2,7,1,1993.0,2,425,234,72
142125,68.0,5,1950,1996,0.0,49,1078,1078,0,1078,1,5,0,1950.0,1,240,366,0
207500,79.0,6,1980,1980,157.0,625,1686,1686,0,1686,2,7,1,1980.0,2,612,384,131
240000,43.0,7,2004,2005,108.0,0,1710,1710,0,1710,2,7,1,2004.0,2,550,100,48
129900,73.0,5,1957,1957,0.0,708,816,816,0,816,1,5,0,1957.0,1,308,0,0
317000,76.0,8,2004,2005,344.0,0,1143,1143,1330,2473,2,9,1,2004.0,3,852,192,151
238000,103.0,7,1991,1991,0.0,48,1104,912,1215,2127,2,8,1,1991.0,3,833,72,192
176500,63.0,7,1998,1998,0.0,0,935,955,677,1632,2,8,1,1998.0,2,462,0,28
253000,75.0,7,2005,2005,0.0,341,1113,1113,858,1971,2,8,1,2005.0,2,689,0,48
167240,43.0,7,2005,2006,16.0,16,1248,1248,0,1248,2,5,0,2005.0,2,438,108,0
130000,62.0,5,1968,1968,0.0,510,864,874,0,874,1,5,0,1968.0,1,288,33,0
243000,84.0,6,1950,2001,0.0,477,1202,2158,0,2158,2,7,1,1950.0,2,576,0,29
133500,36.0,5,1972,1972,0.0,460,864,864,0,864,1,5,1,1972.0,1,338,0,0
138000,60.0,5,1950,1982,0.0,180,1208,1136,768,1904,1,7,0,1950.0,1,240,0,0
149500,128.0,6,1953,1953,90.0,1024,1505,1505,0,1505,1,6,1,1953.0,2,505,0,0
175000,85.0,6,1988,1989,219.0,783,1461,1509,0,1509,2,5,1,1988.0,2,600,224,0
126500,80.0,5,1960,1960,66.0,0,1065,1065,0,1065,1,6,0,1974.0,2,461,74,0
250000,,7,1990,1991,0.0,1216,1216,1298,1216,2514,2,8,0,1990.0,2,693,0,0
302000,,8,1990,1990,336.0,482,1453,1453,1357,2810,2,9,1,1990.0,2,750,500,0
145000,112.0,5,1994,1995,0.0,0,1097,1097,0,1097,1,6,0,1995.0,2,672,392,64
134800,60.0,5,1951,2000,0.0,234,900,900,0,900,1,5,0,2005.0,2,576,222,32
383970,77.0,7,2007,2007,220.0,984,1264,1282,1414,2696,2,10,1,2007.0,3,792,120,184
155000,80.0,6,1971,1971,80.0,504,1010,1052,0,1052,1,6,0,1971.0,2,440,0,0
118500,60.0,4,1912,1950,0.0,0,795,954,795,2230,1,10,0,1997.0,1,440,0,188
278000,80.0,8,1981,1981,0.0,1104,2524,2524,0,2524,2,9,1,1981.0,2,542,474,120
113000,58.0,5,1922,1950,0.0,0,993,1048,0,1048,1,5,1,1922.0,1,280,0,0
114504,60.0,6,1910,1993,0.0,0,684,684,684,1368,1,7,0,1930.0,1,216,0,158
176000,54.0,6,1987,1987,72.0,980,1112,1137,0,1137,2,5,1,1987.0,2,551,125,0
84500,21.0,4,1970,1970,0.0,131,630,630,0,630,1,3,0,,0,0,0,0
142000,65.0,6,1961,1996,0.0,832,912,912,0,912,1,5,0,1962.0,1,288,168,0
144500,68.0,5,1957,2002,145.0,383,1216,1526,0,1526,1,7,1,1957.0,1,364,116,78
159500,75.0,6,1977,1977,140.0,535,690,698,728,1426,1,6,0,1977.0,2,440,252,0
222000,,7,2009,2009,432.0,578,1470,1478,0,1478,2,7,1,2009.0,2,484,0,144
227000,70.0,8,2001,2001,0.0,643,810,810,855,1665,2,6,0,2001.0,2,528,0,45
91300,50.0,5,1938,1996,0.0,0,190,886,0,886,1,4,0,1938.0,1,273,144,20
149900,134.0,5,1959,1959,132.0,176,1466,1466,0,1466,1,6,2,1959.0,2,528,0,140
179900,85.0,6,1975,1975,0.0,550,713,811,741,1552,2,6,1,1975.0,2,434,209,208
320000,90.0,7,1990,1990,0.0,1470,1673,1699,1523,3222,3,11,2,1990.0,3,594,367,0
197000,80.0,7,1979,1979,96.0,315,539,1040,685,1725,2,6,1,1979.0,2,550,0,88
213500,41.0,8,2001,2001,0.0,616,1338,1338,0,1338,2,6,0,2001.0,2,582,0,0
186500,93.0,6,2000,2000,318.0,0,936,962,830,1792,2,8,1,2000.0,2,451,0,0
146500,79.0,5,1942,1995,224.0,386,728,888,756,1644,1,7,2,1942.0,1,312,168,0
239000,89.0,8,2007,2007,80.0,0,1571,1571,0,1571,2,7,1,2007.0,3,722,100,36
148000,57.0,5,1996,1996,0.0,298,870,914,0,914,1,5,0,1998.0,2,576,0,0
235000,,7,1977,1994,34.0,795,795,1468,795,2263,2,9,1,1977.0,2,539,0,250
207500,47.0,5,1957,1997,0.0,1277,1484,1600,0,1600,1,6,2,1957.0,1,319,288,258
315000,80.0,8,1998,1998,473.0,986,1470,1470,1160,2630,2,8,1,1998.0,3,696,0,66
230000,66.0,7,1999,1999,302.0,0,975,1005,1286,2291,2,8,1,1999.0,2,429,192,0
143500,,5,1977,1989,0.0,196,1268,1268,0,1268,1,5,0,1978.0,1,252,173,0
209500,34.0,8,2006,2006,108.0,24,1554,1554,0,1554,2,6,1,2006.0,2,627,156,73
217000,79.0,6,1997,1997,0.0,1200,1479,1494,0,1494,2,6,0,1997.0,2,576,168,27
190000,107.0,7,1992,1992,0.0,674,750,1061,862,1923,2,8,1,1992.0,2,564,240,39
175000,70.0,5,1963,1999,0.0,444,520,1464,0,1464,2,6,1,1997.0,2,480,302,0
115000,70.0,4,1971,1971,0.0,432,864,864,0,864,1,5,1,,0,0,0,0
215000,46.0,7,1986,1991,123.0,0,791,1236,857,2093,2,7,1,1986.0,2,542,364,63
140000,85.0,5,1958,1987,0.0,0,533,1021,580,1601,1,6,0,1958.0,1,300,280,34
137500,80.0,6,1963,1963,156.0,763,936,1054,0,1054,1,6,0,1963.0,2,480,120,0
202665,40.0,7,2005,2006,94.0,0,1368,1368,0,1368,2,6,1,2005.0,2,474,132,35
144152,30.0,7,2005,2005,0.0,0,600,520,600,1200,2,4,0,2005.0,2,480,0,166
170000,85.0,7,1974,1974,81.0,885,1053,1173,0,1173,2,6,2,1974.0,2,528,0,120
123000,68.0,5,1967,1967,0.0,769,864,900,0,900,1,6,1,1967.0,1,288,175,144
146800,,6,1976,1976,0.0,539,1029,1062,0,1062,1,5,2,1976.0,2,539,120,0
245000,78.0,8,2007,2007,468.0,33,1563,1563,0,1563,2,6,1,2007.0,3,758,144,99
119900,60.0,5,1965,1965,0.0,641,828,965,0,965,1,6,0,1979.0,1,300,421,0
118500,81.0,6,1990,1990,104.0,816,816,816,0,816,1,5,0,,0,0,0,32
143000,50.0,7,1920,1988,0.0,624,650,832,650,1482,1,7,0,1930.0,2,324,0,0
244000,,6,2000,2000,40.0,695,992,1022,1032,2054,2,7,1,2000.0,2,390,24,48
113000,33.0,4,1920,2008,0.0,0,736,736,716,1452,2,8,0,,0,0,0,0
140000,53.0,6,1977,1977,0.0,559,1069,1069,0,1069,2,4,0,1977.0,2,440,0,55
180000,104.0,6,1976,1976,160.0,644,1193,1523,0,1523,2,7,1,1976.0,2,478,0,0
214000,86.0,6,2007,2007,74.0,0,894,894,1039,1933,2,9,1,2007.0,3,668,100,18
130500,,6,1976,2005,289.0,533,725,725,754,1479,2,6,0,1976.0,2,475,0,44
140000,80.0,6,1965,1965,0.0,892,1136,1136,0,1136,1,5,1,1965.0,1,384,426,0
232600,81.0,8,2006,2006,0.0,0,1489,1489,0,1489,2,7,1,2006.0,2,776,0,140
137500,90.0,4,1972,1972,0.0,920,1138,1181,0,1181,2,6,0,1974.0,2,588,0,0
538000,47.0,8,2003,2003,603.0,1416,1650,1690,1589,3279,3,12,1,2003.0,3,841,503,36
143750,,6,1976,1976,0.0,958,958,958,0,958,2,5,0,1976.0,2,440,0,60
190000,63.0,7,2004,2004,210.0,20,1500,1500,0,1500,2,6,0,2004.0,2,570,192,36
180000,,7,2000,2000,0.0,250,384,774,656,1430,2,7,1,2000.0,2,400,180,0
270000,75.0,8,2006,2006,0.0,0,1088,1088,871,1959,2,8,1,2006.0,3,1025,208,46
93000,77.0,5,1954,1954,0.0,0,0,1124,0,1124,1,5,1,,0,0,0,36
119000,80.0,6,1950,1950,0.0,280,1032,1032,220,1252,1,6,0,1950.0,1,288,0,0
186700,50.0,5,1963,1963,226.0,1159,1572,1572,0,1572,1,5,2,1963.0,3,995,0,263
255500,87.0,8,2006,2006,250.0,0,1709,1717,0,1717,2,7,1,2006.0,3,908,169,39
125000,70.0,5,1967,1967,0.0,842,912,912,0,912,1,5,1,1974.0,1,336,0,0
131500,36.0,6,2003,2003,170.0,659,848,848,0,848,1,3,0,2003.0,2,420,140,0
423000,49.0,8,2005,2006,0.0,1721,2077,2097,0,2097,1,8,1,2005.0,3,1134,192,267
136500,,5,1961,1961,0.0,915,1050,1050,0,1050,1,6,0,1961.0,1,368,0,319
465000,107.0,10,2006,2006,,1386,2076,2076,0,2076,2,7,1,2006.0,3,850,216,229
118000,92.0,4,1955,1955,270.0,133,1440,1440,0,1440,2,8,0,,0,0,0,0
103000,52.0,4,1925,1950,0.0,152,780,848,0,1208,1,5,0,1962.0,2,539,0,23
239000,66.0,7,1997,1998,1600.0,649,975,975,975,1950,2,7,1,1997.0,2,576,0,10
233000,76.0,7,2004,2004,0.0,656,956,956,1128,2084,2,8,0,2004.0,2,618,0,45
107900,50.0,4,1954,2000,0.0,0,901,901,0,901,1,4,0,1954.0,1,281,0,0
133900,60.0,6,1910,1998,0.0,1046,1214,1260,1031,2291,2,9,1,1900.0,2,506,0,0
177000,,6,1997,1997,0.0,182,794,794,676,1470,2,6,0,1997.0,2,388,0,75
181134,73.0,7,2007,2007,0.0,24,1340,1340,0,1340,2,6,0,2007.0,2,396,100,30
187000,80.0,6,1976,1994,360.0,0,528,1094,761,1855,2,7,1,1976.0,2,512,113,100
219500,65.0,7,2003,2004,0.0,0,847,847,1081,1928,2,8,1,2003.0,2,434,100,48
105900,60.0,6,1928,2003,0.0,0,624,720,0,720,1,5,0,2005.0,2,484,106,0
134000,55.0,5,1968,1968,0.0,250,952,1211,0,1211,1,5,1,1968.0,1,322,0,63
159500,60.0,7,1890,1998,0.0,0,718,1576,978,2554,1,8,0,1996.0,2,704,0,48
181000,100.0,6,1997,1998,0.0,0,926,926,678,1604,2,7,1,1997.0,2,470,0,36
40000,50.0,4,1920,1950,0.0,0,649,649,668,1317,1,6,0,1920.0,1,250,0,54
195000,41.0,7,2004,2005,0.0,0,847,847,1101,1948,2,8,1,2004.0,2,434,100,48
150000,42.0,4,1977,1977,0.0,1440,1440,1440,0,1440,2,8,0,,0,0,321,0
119500,21.0,5,1972,1972,268.0,231,630,630,672,1302,2,6,0,1972.0,1,264,185,0
187500,,7,1980,1980,225.0,1036,1372,1472,0,1472,2,6,2,1980.0,2,588,233,48
